date,workshop,production_line,product_type,production_equipment,production_equipment_name,usage_duration,equipment_failure,fault_handler,fault_module,damaged_part,damage_reason
2024-02-13,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,23.553559239753923,0,,,,
2024-02-13,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,21.873727285415153,1,王五,电子部件,线路板,老化
2024-02-13,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,20.145133161417625,0,,,,
2024-02-13,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,23.445189533580795,1,张三,机械部件,焊枪,电弧烧蚀
2024-02-13,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,21.282141776425227,0,,,,
2024-02-13,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,22.29008046886473,0,,,,
2024-02-13,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,23.605243076474828,0,,,,
2024-02-13,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,20.6312918092455,0,,,,
2024-02-13,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,23.440366595910028,0,,,,
2024-02-13,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,20.03393238742735,0,,,,
2024-02-13,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,23.69245813602687,1,张三,其他,过滤器,环境因素
2024-02-13,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,20.911432426323838,0,,,,
2024-02-13,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,21.977775539588908,0,,,,
2024-02-13,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,23.69716412085258,0,,,,
2024-02-13,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,21.708224942823918,0,,,,
2024-02-13,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,20.382245864620426,0,,,,
2024-02-13,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,21.20742277065911,0,,,,
2024-02-13,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,22.480739354887653,0,,,,
2024-02-13,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,22.01445056383545,0,,,,
2024-02-13,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,22.620593151224774,0,,,,
2024-02-13,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,22.873846935529304,0,,,,
2024-02-13,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,22.57930175509046,0,,,,
2024-02-14,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,20.258377034609637,1,王五,机械部件,齿轮,磨损
2024-02-14,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,23.3505976846961,0,,,,
2024-02-14,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,23.126890059198665,0,,,,
2024-02-14,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,22.201272631535822,0,,,,
2024-02-14,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,20.28350940937957,0,,,,
2024-02-14,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,21.513075786746793,0,,,,
2024-02-14,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,21.826605615026516,0,,,,
2024-02-14,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,22.98569597593804,0,,,,
2024-02-14,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,21.292126481710095,0,,,,
2024-02-14,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,21.813668404377996,0,,,,
2024-02-14,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,22.548632020842312,0,,,,
2024-02-14,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,23.67075195140915,0,,,,
2024-02-14,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,20.268878574413222,0,,,,
2024-02-14,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,23.80889484848247,0,,,,
2024-02-14,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,22.065032999536793,0,,,,
2024-02-14,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,22.544772803383523,1,赵六,传感器,传感器,零件缺陷
2024-02-14,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,23.565722518935033,0,,,,
2024-02-14,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,20.00581850926356,0,,,,
2024-02-14,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,21.843163763896097,1,赵六,机械部件,焊丝,磨损
2024-02-14,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,22.219616811220398,0,,,,
2024-02-14,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,22.00504654673437,0,,,,
2024-02-14,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,21.998532526471095,1,张三,其他,气体管路,老化
2024-02-14,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,23.61315472941657,0,,,,
2024-02-14,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,20.52248072212695,1,赵六,电子部件,线路板,气体污染
2024-02-14,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,22.489247345740804,0,,,,
2024-02-14,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,21.46127985937735,0,,,,
2024-02-14,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,21.128271295934038,0,,,,
2024-02-14,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,20.56494644432181,0,,,,
2024-02-14,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,22.327656904813733,0,,,,
2024-02-14,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,20.797212451859117,0,,,,
2024-02-14,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,22.862158212262184,0,,,,
2024-02-14,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,22.99996394807681,0,,,,
2024-02-14,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,20.17299786221374,0,,,,
2024-02-14,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,23.19387471071882,0,,,,
2024-02-14,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,21.284431850783886,0,,,,
2024-02-14,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,21.0040029547743,0,,,,
2024-02-14,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,23.64430972163463,0,,,,
2024-02-14,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,20.820256832427276,0,,,,
2024-02-14,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,21.83490054374944,0,,,,
2024-02-14,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,23.751100730110828,0,,,,
2024-02-14,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,23.03860052747589,0,,,,
2024-02-14,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,20.46176500503145,0,,,,
2024-02-14,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,21.73922123592951,0,,,,
2024-02-14,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,20.22948454762072,0,,,,
2024-02-14,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,23.363920736928353,0,,,,
2024-02-15,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,23.3241301445676,0,,,,
2024-02-15,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,20.8533769703784,0,,,,
2024-02-15,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,22.32323868169829,0,,,,
2024-02-15,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,23.591075878843846,0,,,,
2024-02-15,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,20.664204020559886,0,,,,
2024-02-15,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,23.78853191458139,0,,,,
2024-02-15,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,21.858088089625106,0,,,,
2024-02-15,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,21.177731553936578,1,赵六,机械部件,轴承,磨损
2024-02-15,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,22.40811848303394,0,,,,
2024-02-15,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,23.441131860215467,0,,,,
2024-02-15,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,23.426898766465637,0,,,,
2024-02-15,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,22.48925927209752,1,李四,机械部件,机械手,供料不良
2024-02-15,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,23.029914489996745,1,李四,机械部件,紧固件,环境因素
2024-02-15,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,23.57935110738108,0,,,,
2024-02-15,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,23.65779399029473,0,,,,
2024-02-15,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,20.70232191355746,0,,,,
2024-02-15,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,21.567622741308565,0,,,,
2024-02-15,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,22.6136718123582,0,,,,
2024-02-15,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,22.15237741810319,0,,,,
2024-02-15,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,22.106490440945823,0,,,,
2024-02-15,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,20.595122795994055,1,李四,传感器,传感器,老化
2024-02-15,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,23.74042735848547,0,,,,
2024-02-15,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,23.16751192718941,0,,,,
2024-02-15,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,21.397451678988055,1,王五,传感器,传感器,磨损
2024-02-15,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,20.063516658911006,1,李四,传感器,传感器,过载
2024-02-15,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,23.394848983320813,0,,,,
2024-02-15,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,23.246630858735415,0,,,,
2024-02-15,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,20.75242829967097,0,,,,
2024-02-15,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,23.27506329331418,0,,,,
2024-02-15,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,21.391173694546833,0,,,,
2024-02-15,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,21.71809085033986,0,,,,
2024-02-15,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,21.582944588233314,0,,,,
2024-02-15,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,22.504800418590886,0,,,,
2024-02-15,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,21.63106574003846,0,,,,
2024-02-15,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,21.695710192067786,0,,,,
2024-02-15,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,22.2577661723789,0,,,,
2024-02-15,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,21.498711041096723,0,,,,
2024-02-15,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,21.691899627988956,0,,,,
2024-02-15,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,22.750956922082633,0,,,,
2024-02-15,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,20.15774125574745,0,,,,
2024-02-15,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,20.333994901508156,0,,,,
2024-02-15,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,20.854186530744506,0,,,,
2024-02-15,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,20.60360721534692,1,张三,机械部件,包装设备,碰撞
2024-02-15,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,22.563647451863766,0,,,,
2024-02-15,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,23.078928941265296,0,,,,
2024-02-16,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,21.44939759533248,0,,,,
2024-02-16,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,22.436244165763295,0,,,,
2024-02-16,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,21.675734750488754,0,,,,
2024-02-16,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,21.81023695374313,1,钱七,传感器,传感器,磨损
2024-02-16,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,23.579054459641227,0,,,,
2024-02-16,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,20.152906089743958,1,李四,传感器,传感器,温度过高
2024-02-16,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,23.315419499340297,0,,,,
2024-02-16,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,23.325529969802528,0,,,,
2024-02-16,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,22.41743844537813,0,,,,
2024-02-16,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,20.996058396906022,0,,,,
2024-02-16,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,21.058314323375992,0,,,,
2024-02-16,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,22.992356370354003,0,,,,
2024-02-16,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,20.040507447455283,0,,,,
2024-02-16,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,20.80393498607274,0,,,,
2024-02-16,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,21.64993530580947,0,,,,
2024-02-16,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,20.382524916177125,1,王五,电子部件,执行器,过载
2024-02-16,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,21.45825597818601,0,,,,
2024-02-16,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,23.15289770324989,0,,,,
2024-02-16,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,22.561721658161932,0,,,,
2024-02-16,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,20.02685095585838,0,,,,
2024-02-16,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,22.123113089329813,1,赵六,其他,气体管路,过载
2024-02-16,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,23.899274495308887,0,,,,
2024-02-16,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,22.000621227192266,0,,,,
2024-02-16,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,23.276780469224,0,,,,
2024-02-16,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,23.266295031811513,0,,,,
2024-02-16,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,23.113406147063515,0,,,,
2024-02-16,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,23.092622903012302,0,,,,
2024-02-16,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,22.088926531292053,0,,,,
2024-02-16,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,22.960265526378254,0,,,,
2024-02-16,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,21.44107036795107,0,,,,
2024-02-16,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,20.43991120510055,0,,,,
2024-02-16,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,23.356879298914457,1,王五,电子部件,执行器,油漆堵塞
2024-02-16,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,20.17025935203969,0,,,,
2024-02-16,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,22.319333793672747,0,,,,
2024-02-16,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,20.78982578534168,0,,,,
2024-02-16,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,20.56376514793199,0,,,,
2024-02-16,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,22.885738912195706,1,张三,电子部件,线路板,磨损
2024-02-16,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,23.408138995006123,0,,,,
2024-02-16,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,23.661136444706273,0,,,,
2024-02-16,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,23.897120395203366,0,,,,
2024-02-16,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,21.579421223170364,0,,,,
2024-02-16,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,20.897789362362268,0,,,,
2024-02-16,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,21.918684230871975,1,钱七,机械部件,紧固件,过载
2024-02-16,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,22.145565352500572,0,,,,
2024-02-16,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,23.82031435241922,0,,,,
2024-02-17,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,22.703358350037373,0,,,,
2024-02-17,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,20.562366714965762,0,,,,
2024-02-17,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,20.816621065868816,1,张三,传感器,传感器,磨损
2024-02-17,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,23.046939231304556,0,,,,
2024-02-17,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,22.394177748595357,0,,,,
2024-02-17,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,22.297338543301112,0,,,,
2024-02-17,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,20.05076207152442,1,李四,机械部件,滑轨,磨损
2024-02-17,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,23.498351979110364,0,,,,
2024-02-17,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,21.554898242228987,0,,,,
2024-02-17,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,21.548908446202567,0,,,,
2024-02-17,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,20.049600261696053,1,张三,机械部件,机械手,老化
2024-02-17,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,22.459222742755635,0,,,,
2024-02-17,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,22.58279210240352,0,,,,
2024-02-17,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,20.057311826135074,0,,,,
2024-02-17,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,20.901289691738704,0,,,,
2024-02-17,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,22.887702902590306,0,,,,
2024-02-17,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,20.26800893011278,0,,,,
2024-02-17,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,20.234102459309305,0,,,,
2024-02-17,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,23.46599214091089,1,钱七,电子部件,线路板,电弧烧蚀
2024-02-17,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,22.432650643042983,0,,,,
2024-02-17,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,21.413866218447335,1,张三,传感器,传感器,气体污染
2024-02-17,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,23.687689911569663,0,,,,
2024-02-17,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,23.284088564924993,0,,,,
2024-02-17,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,20.395316725657263,0,,,,
2024-02-17,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,20.225314814122594,0,,,,
2024-02-17,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,20.493543319711286,0,,,,
2024-02-17,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,21.44934457331229,0,,,,
2024-02-17,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,20.216636345711148,0,,,,
2024-02-17,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,23.20734055498239,1,钱七,其他,管路,老化
2024-02-17,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,21.306581288285354,0,,,,
2024-02-17,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,20.226276368566587,0,,,,
2024-02-17,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,23.77798097586666,0,,,,
2024-02-17,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,20.165746957263522,0,,,,
2024-02-17,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,20.552539139180784,0,,,,
2024-02-17,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,22.33596672120667,0,,,,
2024-02-17,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,23.118172402070662,0,,,,
2024-02-17,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,22.72818334511173,0,,,,
2024-02-17,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,22.15840110479355,0,,,,
2024-02-17,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,23.739022062129827,0,,,,
2024-02-17,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,22.818700985846718,0,,,,
2024-02-17,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,20.374277894120176,0,,,,
2024-02-17,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,23.597131615296302,0,,,,
2024-02-17,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,20.483243624408665,0,,,,
2024-02-17,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,20.00991103132736,1,赵六,机械部件,紧固件,零件缺陷
2024-02-17,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,20.885086561524304,0,,,,
2024-02-18,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,23.882573154428364,0,,,,
2024-02-18,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,23.462174491324507,0,,,,
2024-02-18,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,20.222671578794756,0,,,,
2024-02-18,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,21.259670854076894,0,,,,
2024-02-18,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,21.377817142169686,0,,,,
2024-02-18,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,23.177429409897243,0,,,,
2024-02-18,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,20.76085467232967,0,,,,
2024-02-18,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,20.76696856572805,0,,,,
2024-02-18,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,22.722605864738746,0,,,,
2024-02-18,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,21.194415091139167,0,,,,
2024-02-18,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,23.891514219362836,0,,,,
2024-02-18,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,21.372156869567927,0,,,,
2024-02-18,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,22.824164466064587,0,,,,
2024-02-18,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,23.983369608448918,0,,,,
2024-02-18,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,22.373742555352678,0,,,,
2024-02-18,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,23.823101453084004,1,赵六,机械部件,定位销,误操作
2024-02-18,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,20.307703491475962,0,,,,
2024-02-18,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,21.46192456291685,1,赵六,机械部件,定位销,碰撞
2024-02-18,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,23.09485847340773,0,,,,
2024-02-18,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,22.296065559881743,0,,,,
2024-02-18,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,22.054317352314467,0,,,,
2024-02-18,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,21.80406155439482,0,,,,
2024-02-18,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,20.058334632103353,1,李四,电子部件,线路板,环境因素
2024-02-18,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,21.228889114152008,1,赵六,其他,气体管路,老化
2024-02-18,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,21.336779049436117,0,,,,
2024-02-18,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,20.42230502236175,0,,,,
2024-02-18,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,22.11318100148025,0,,,,
2024-02-18,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,21.98977869309694,0,,,,
2024-02-18,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,23.599703325883844,0,,,,
2024-02-18,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,21.48657034987255,0,,,,
2024-02-18,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,23.2519128775658,0,,,,
2024-02-18,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,23.555495893304723,0,,,,
2024-02-18,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,21.427009734400944,0,,,,
2024-02-18,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,22.92229418016623,0,,,,
2024-02-18,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,20.09003584530188,0,,,,
2024-02-18,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,20.89327629077512,1,李四,其他,过滤器,环境因素
2024-02-18,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,21.99198622733273,1,钱七,机械部件,包装设备,环境因素
2024-02-18,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,20.54476067427358,0,,,,
2024-02-18,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,21.32511878880449,0,,,,
